year,month,day,date,elevation,weight,sex,age
2006,9,4,04/09/06,1650,12,m,1.5
2006,9,4,04/09/06,1500,12.5,m,1.5
2006,9,4,04/09/06,2000,14,m,1.5
2006,9,4,04/09/06,1100,8,f,1.5
2006,9,4,04/09/06,1250,17,m,1.5
2006,9,4,04/09/06,1450,15,m,1.5
2006,9,4,04/09/06,1850,14,m,1.5
2006,9,4,04/09/06,1500,14,f,1.5
2006,9,4,04/09/06,1600,12,f,1.5
2006,9,4,04/09/06,950,16,m,1.5
2006,9,4,04/09/06,2000,12.6,f,1.5
2006,9,4,04/09/06,2000,9.4,m,1.5
2006,9,4,04/09/06,1000,12.4,f,1.5
2006,9,4,04/09/06,1700,12.2,m,1.5
2006,9,4,04/09/06,1650,13.8,f,1.5
2006,9,4,04/09/06,800,15.8,f,1.5
2006,9,4,04/09/06,800,12.5,m,1.5
2006,9,4,04/09/06,1150,15,m,1.5
2006,9,4,04/09/06,NA,15.2,m,1.5
2006,9,4,04/09/06,800,11,m,1.5
2006,9,4,04/09/06,NA,15,f,1.5
2006,9,4,04/09/06,1200,12.5,f,1.5
2006,9,4,04/09/06,1100,13.5,f,1.5
2006,9,4,04/09/06,600,12,m,1.5
2006,9,4,04/09/06,1670,11,f,1.5
2006,9,4,04/09/06,1600,18,m,1.5
2006,9,4,04/09/06,800,12,m,1.5
2006,9,4,04/09/06,800,12,m,1.5
2006,9,4,04/09/06,1800,13,m,1.5
2006,9,4,04/09/06,1300,15,m,1.5
2006,9,4,04/09/06,1850,12.5,f,1.5
2006,9,4,04/09/06,1800,15,f,1.5
2006,9,4,04/09/06,1100,9,f,1.5
2006,9,4,04/09/06,1700,13,m,1.5
2006,9,4,04/09/06,1900,15,m,1.5
2006,9,4,04/09/06,2000,13,m,1.5
2006,9,4,04/09/06,1800,11,f,1.5
2006,9,4,04/09/06,1800,8.5,m,1.5
2006,9,4,04/09/06,1300,10,f,1.5
2006,9,4,04/09/06,1300,10,m,1.5
2006,9,4,04/09/06,1900,11,f,1.5
2006,9,4,04/09/06,1450,11.5,m,1.5
2006,9,4,04/09/06,1900,11,m,1.5
2006,9,5,05/09/06,1400,15.5,m,1.5
2006,9,5,05/09/06,NA,14,f,1.5
2006,9,5,05/09/06,1800,12.5,m,1.5
2006,9,5,05/09/06,1250,14,f,1.5
2006,9,5,05/09/06,1600,16.5,m,1.5
2006,9,5,05/09/06,1450,18,f,1.5
2006,9,5,05/09/06,NA,16,m,1.5
2006,9,5,05/09/06,1600,12,m,1.5
2006,9,5,05/09/06,1500,12,m,1.5
2006,9,5,05/09/06,1600,13,f,1.5
2006,9,5,05/09/06,2100,15.4,f,1.5
2006,9,5,05/09/06,1800,18,f,1.5
2006,9,5,05/09/06,1950,15.4,f,1.5
2006,9,5,05/09/06,2200,18.4,m,1.5
2006,9,5,05/09/06,1600,11.8,m,1.5
2006,9,5,05/09/06,1600,16,m,1.5
2006,9,5,05/09/06,1750,14.3,m,1.5
2006,9,5,05/09/06,1200,13,m,1.5
2006,9,5,05/09/06,1900,16.5,f,1.5
2006,9,5,05/09/06,1000,13.5,f,1.5
2006,9,5,05/09/06,1200,10,m,1.5
2006,9,5,05/09/06,1000,11.6,m,1.5
2006,9,5,05/09/06,1400,12,m,1.5
2006,9,5,05/09/06,NA,12.5,f,1.5
2006,9,5,05/09/06,2000,11.1,m,1.5
2006,9,5,05/09/06,1700,9.5,f,1.5
2006,9,5,05/09/06,NA,12,m,1.5
2006,9,5,05/09/06,2100,11.5,f,1.5
2006,9,5,05/09/06,1900,11,f,1.5
2006,9,5,05/09/06,NA,13,m,1.5
2006,9,5,05/09/06,NA,11.5,m,1.5
2006,9,5,05/09/06,800,12,f,1.5
2006,9,5,05/09/06,NA,14,m,1.5
2006,9,5,05/09/06,NA,13,m,1.5
2006,9,5,05/09/06,NA,12.5,f,1.5
2006,9,5,05/09/06,1570,14,m,1.5
2006,9,5,05/09/06,1500,11,f,1.5
2006,9,5,05/09/06,1500,12,f,1.5
2006,9,5,05/09/06,1700,13,m,1.5
2006,9,5,05/09/06,NA,12,f,1.5
2006,9,5,05/09/06,1700,14.5,m,1.5
2006,9,5,05/09/06,1600,13,m,1.5
2006,9,5,05/09/06,1800,15,f,1.5
2006,9,5,05/09/06,NA,11,f,1.5
2006,9,5,05/09/06,1200,11,f,1.5
2006,9,5,05/09/06,2000,14,f,1.5
2006,9,5,05/09/06,2100,12,m,1.5
2006,9,7,07/09/06,1900,16,f,1.5
2006,9,16,16/09/06,1700,13.5,m,1.5
2007,9,1,01/09/07,1900,17.6,m,1.5
2007,9,1,01/09/07,1550,15.2,m,1.5
2007,9,1,01/09/07,1650,9.8,m,1.5
2007,9,1,01/09/07,1600,15.2,m,1.5
2007,9,1,01/09/07,1200,8.8,f,1.5
2007,9,1,01/09/07,1200,12.2,m,1.5
2007,9,1,01/09/07,1700,16.4,m,1.5
2007,9,1,01/09/07,1050,15.2,m,1.5
2007,9,1,01/09/07,1500,17.4,f,1.5
2007,9,1,01/09/07,1650,10.6,f,1.5
2007,9,1,01/09/07,1200,11.4,m,1.5
2007,9,1,01/09/07,900,16.4,f,1.5
2007,9,1,01/09/07,1100,12,f,1.5
2007,9,1,01/09/07,1100,17,f,1.5
2007,9,1,01/09/07,1450,11.5,m,1.5
2007,9,1,01/09/07,1250,10,m,1.5
2007,9,1,01/09/07,1400,15,f,1.5
2007,9,1,01/09/07,1800,16,f,1.5
2007,9,1,01/09/07,1400,17.6,m,1.5
2007,9,1,01/09/07,1200,17,f,1.5
2007,9,1,01/09/07,NA,20,m,1.5
2007,9,1,01/09/07,1450,17,f,1.5
2007,9,1,01/09/07,1450,19,f,1.5
2007,9,1,01/09/07,1450,16,m,1.5
2007,9,1,01/09/07,1450,14,m,1.5
2007,9,1,01/09/07,1600,15,m,1.5
2007,9,1,01/09/07,1600,19,m,1.5
2007,9,1,01/09/07,1800,14.5,m,1.5
2007,9,1,01/09/07,1450,16,f,1.5
2007,9,1,01/09/07,1450,19,f,1.5
2007,9,1,01/09/07,1450,11,f,1.5
2007,9,1,01/09/07,1450,16,m,1.5
2007,9,1,01/09/07,1800,21,m,1.5
2007,9,1,01/09/07,1800,14,m,1.5
2007,9,1,01/09/07,1530,17,f,1.5
2007,9,1,01/09/07,1530,15,m,1.5
2007,9,1,01/09/07,2200,14,f,1.5
2007,9,1,01/09/07,1600,16.5,m,1.5
2007,9,1,01/09/07,1850,18.5,m,1.5
2007,9,1,01/09/07,1000,13.8,m,1.5
2007,9,1,01/09/07,1600,14.4,m,1.5
2007,9,1,01/09/07,1600,16,f,1.5
2007,9,1,01/09/07,1500,11,f,1.5
2007,9,1,01/09/07,950,14.8,f,1.5
2007,9,1,01/09/07,800,13.6,m,1.5
2007,9,1,01/09/07,950,13,m,1.5
2007,9,1,01/09/07,1600,11.4,f,1.5
2007,9,1,01/09/07,NA,13.8,m,1.5
2007,9,1,01/09/07,1800,14.4,m,1.5
2007,9,1,01/09/07,1800,15,f,1.5
2007,9,1,01/09/07,2050,12.2,f,1.5
2007,9,1,01/09/07,1800,16.4,m,1.5
2007,9,1,01/09/07,2100,17.2,m,1.5
2007,9,1,01/09/07,2000,15,m,1.5
2007,9,1,01/09/07,NA,16,f,1.5
2007,9,1,01/09/07,2000,16.8,m,1.5
2007,9,1,01/09/07,1550,18,m,1.5
2007,9,1,01/09/07,900,14,m,1.5
2007,9,1,01/09/07,NA,17.4,f,1.5
2007,9,1,01/09/07,1750,11,m,1.5
2007,9,1,01/09/07,1750,13.4,m,1.5
2007,9,1,01/09/07,1900,14.5,f,1.5
2007,9,1,01/09/07,1900,12.8,f,1.5
2007,9,1,01/09/07,1850,13.6,f,1.5
2007,9,1,01/09/07,1550,15.5,m,1.5
2007,9,1,01/09/07,600,12.1,f,1.5
2007,9,1,01/09/07,1200,14.4,m,1.5
2007,9,1,01/09/07,NA,15,m,1.5
2007,9,1,01/09/07,2100,14.8,f,1.5
2007,9,1,01/09/07,NA,11.1,f,1.5
2007,9,1,01/09/07,1100,15.2,f,1.5
2007,9,1,01/09/07,1000,13.8,f,1.5
2007,9,1,01/09/07,1500,11.2,m,1.5
2007,9,1,01/09/07,1300,13.8,f,1.5
2007,9,1,01/09/07,NA,14.5,f,1.5
2007,9,1,01/09/07,NA,10.6,f,1.5
2007,9,1,01/09/07,1500,14,m,1.5
2007,9,1,01/09/07,1900,15,f,1.5
2007,9,1,01/09/07,2000,13.8,m,1.5
2007,9,1,01/09/07,1500,14,f,1.5
2007,9,1,01/09/07,1700,12,f,1.5
2007,9,1,01/09/07,1800,16,m,1.5
2007,9,1,01/09/07,1400,11,m,1.5
2007,9,1,01/09/07,1500,10.2,m,1.5
2007,9,1,01/09/07,1700,15,f,1.5
2007,9,1,01/09/07,2100,18,f,1.5
2007,9,1,01/09/07,NA,14,f,1.5
2007,9,1,01/09/07,1400,15,f,1.5
2007,9,1,01/09/07,2000,9.5,m,1.5
2007,9,1,01/09/07,1600,12.4,f,1.5
2007,9,1,01/09/07,1700,12,f,1.5
2007,9,1,01/09/07,1700,12,f,1.5
2007,9,1,01/09/07,1700,12.3,m,1.5
2007,9,1,01/09/07,1600,8,f,1.5
2007,9,1,01/09/07,1200,11.2,m,1.5
2007,9,1,01/09/07,1250,8.4,m,1.5
2007,9,1,01/09/07,2000,13.8,m,1.5
2007,9,1,01/09/07,1200,12,m,1.5
2007,9,1,01/09/07,1600,11,f,1.5
2007,9,1,01/09/07,2300,17,f,1.5
2007,9,1,01/09/07,1800,14.6,m,1.5
2007,9,1,01/09/07,1700,7.8,m,1.5
2007,9,1,01/09/07,NA,9.5,m,1.5
2007,9,1,01/09/07,1600,16.1,f,1.5
2007,9,1,01/09/07,1600,14.4,f,1.5
2007,9,1,01/09/07,1600,13.4,m,1.5
2007,9,1,01/09/07,2000,14,m,1.5
2007,9,1,01/09/07,2200,17.6,f,1.5
2007,9,1,01/09/07,1700,14.6,f,1.5
2007,9,1,01/09/07,1600,15,m,1.5
2007,9,1,01/09/07,NA,12.8,f,1.5
2007,9,1,01/09/07,1900,11.6,m,1.5
2007,9,1,01/09/07,1900,16,m,1.5
2007,9,1,01/09/07,2000,16.6,m,1.5
2007,9,1,01/09/07,1700,16,f,1.5
2007,9,1,01/09/07,1450,12.8,m,1.5
2007,9,1,01/09/07,1800,13.4,m,1.5
2007,9,1,01/09/07,NA,12,f,1.5
2007,9,1,01/09/07,NA,11.8,f,1.5
2007,9,1,01/09/07,1800,15.6,f,1.5
2007,9,1,01/09/07,1600,12.2,f,1.5
2007,9,1,01/09/07,1650,13,f,1.5
2007,9,1,01/09/07,1800,8.2,m,1.5
2007,9,1,01/09/07,1200,12.6,m,1.5
2007,9,1,01/09/07,1200,11.8,m,1.5
2007,9,1,01/09/07,NA,11.4,f,1.5
2007,9,1,01/09/07,1800,16.8,f,1.5
2007,9,1,01/09/07,1800,10,m,1.5
2007,9,1,01/09/07,1800,12,m,1.5
2007,9,1,01/09/07,NA,10.8,f,1.5
2007,9,1,01/09/07,1600,13,m,1.5
2007,9,1,01/09/07,1950,14.2,m,1.5
2007,9,1,01/09/07,1700,13,f,1.5
2007,9,1,01/09/07,2100,7.8,f,1.5
2007,9,1,01/09/07,2100,11.6,m,1.5
2007,9,1,01/09/07,1900,13,m,1.5
2007,9,1,01/09/07,1700,8.6,m,1.5
2007,9,2,02/09/07,1850,15.2,f,1.5
2007,9,2,02/09/07,1650,14,f,1.5
2007,9,2,02/09/07,1550,17.8,m,1.5
2007,9,2,02/09/07,950,11.6,f,1.5
2007,9,2,02/09/07,1350,16,m,1.5
2007,9,2,02/09/07,1900,14.6,f,1.5
2007,9,2,02/09/07,1050,11.2,f,1.5
2007,9,2,02/09/07,NA,12.8,f,1.5
2007,9,2,02/09/07,NA,13.2,m,1.5
2007,9,2,02/09/07,1570,13.2,m,1.5
2007,9,2,02/09/07,1570,13.6,m,1.5
2007,9,2,02/09/07,1650,15.5,f,1.5
2007,9,2,02/09/07,1400,12.8,m,1.5
2007,9,2,02/09/07,1400,16,m,1.5
2007,9,2,02/09/07,1200,18,f,1.5
2007,9,2,02/09/07,1800,17.5,m,1.5
2007,9,2,02/09/07,NA,18,f,1.5
2007,9,2,02/09/07,1600,14,f,1.5
2007,9,2,02/09/07,1600,18.5,m,1.5
2007,9,2,02/09/07,1600,13,m,1.5
2007,9,2,02/09/07,1800,15.5,m,1.5
2007,9,2,02/09/07,1450,17.5,m,1.5
2007,9,2,02/09/07,1570,15,m,1.5
2007,9,2,02/09/07,2000,12,m,1.5
2007,9,2,02/09/07,2200,15,f,1.5
2007,9,2,02/09/07,1700,17,f,1.5
2007,9,2,02/09/07,1400,18,m,1.5
2007,9,2,02/09/07,1900,16,f,1.5
2007,9,2,02/09/07,1000,12,m,1.5
2007,9,2,02/09/07,880,11.8,m,1.5
2007,9,2,02/09/07,1600,11.4,f,1.5
2007,9,2,02/09/07,1600,14.1,f,1.5
2007,9,2,02/09/07,800,13,f,1.5
2007,9,2,02/09/07,NA,14.8,m,1.5
2007,9,2,02/09/07,2000,16,f,1.5
2007,9,2,02/09/07,2450,15,m,1.5
2007,9,2,02/09/07,1430,13.2,f,1.5
2007,9,2,02/09/07,1430,16.3,f,1.5
2007,9,2,02/09/07,2100,13,m,1.5
2007,9,2,02/09/07,1700,16.8,m,1.5
2007,9,2,02/09/07,1900,13,m,1.5
2007,9,2,02/09/07,2000,17.8,f,1.5
2007,9,2,02/09/07,1250,14.8,m,1.5
2007,9,2,02/09/07,800,14.1,f,1.5
2007,9,2,02/09/07,800,12.4,f,1.5
2007,9,2,02/09/07,800,15.5,m,1.5
2007,9,2,02/09/07,1150,16,m,1.5
2007,9,2,02/09/07,600,8.2,f,1.5
2007,9,2,02/09/07,500,15,m,1.5
2007,9,2,02/09/07,NA,15,f,1.5
2007,9,2,02/09/07,1700,17.4,m,1.5
2007,9,2,02/09/07,1800,17.3,m,1.5
2007,9,2,02/09/07,1800,12.2,m,1.5
2007,9,2,02/09/07,450,11.8,f,1.5
2007,9,2,02/09/07,700,10.4,f,1.5
2007,9,2,02/09/07,1550,11,f,1.5
2007,9,2,02/09/07,1550,12.6,f,1.5
2007,9,2,02/09/07,1600,11,f,1.5
2007,9,2,02/09/07,1500,13,m,1.5
2007,9,2,02/09/07,1000,14.6,f,1.5
2007,9,2,02/09/07,1200,16.2,m,1.5
2007,9,2,02/09/07,1000,6,m,1.5
2007,9,2,02/09/07,2000,11.8,f,1.5
2007,9,2,02/09/07,2000,11,m,1.5
2007,9,2,02/09/07,1700,12.3,f,1.5
2007,9,2,02/09/07,NA,12.4,f,1.5
2007,9,2,02/09/07,2000,11.8,m,1.5
2007,9,2,02/09/07,1800,12,f,1.5
2007,9,2,02/09/07,1300,16,m,1.5
2007,9,2,02/09/07,1700,12,f,1.5
2007,9,2,02/09/07,1800,12.8,f,1.5
2007,9,2,02/09/07,1700,16.5,f,1.5
2007,9,2,02/09/07,1700,12.2,f,1.5
2007,9,2,02/09/07,2000,14,m,1.5
2007,9,2,02/09/07,1800,6.8,f,1.5
2007,9,2,02/09/07,1700,14,m,1.5
2007,9,2,02/09/07,1600,13,m,1.5
2007,9,2,02/09/07,1700,11,f,1.5
2007,9,2,02/09/07,1100,9,m,1.5
2007,9,2,02/09/07,1600,13,f,1.5
2007,9,2,02/09/07,1600,12,m,1.5
2007,9,2,02/09/07,1700,10,m,1.5
2007,9,2,02/09/07,1000,9.8,m,1.5
2007,9,2,02/09/07,2100,12.4,f,1.5
2007,9,2,02/09/07,1600,13,m,1.5
2007,9,2,02/09/07,1000,13,m,1.5
2007,9,2,02/09/07,1700,12.6,m,1.5
2007,9,2,02/09/07,1600,10,m,1.5
2007,9,2,02/09/07,1750,13,m,1.5
2007,9,2,02/09/07,1300,12.6,m,1.5
2007,9,2,02/09/07,2000,17.8,m,1.5
2007,9,2,02/09/07,2000,19.4,m,1.5
2007,9,2,02/09/07,2000,15.4,f,1.5
2007,9,2,02/09/07,1850,14,m,1.5
2007,9,2,02/09/07,1850,12,m,1.5
2007,9,2,02/09/07,1900,10,f,1.5
2007,9,2,02/09/07,1700,16.4,m,1.5
2007,9,2,02/09/07,1650,15.2,m,1.5
2007,9,2,02/09/07,2000,9.8,f,1.5
2007,9,2,02/09/07,2000,11,m,1.5
2007,9,2,02/09/07,1700,12,m,1.5
2007,9,2,02/09/07,1600,9,m,1.5
2007,9,2,02/09/07,1800,15.4,m,1.5
2007,9,2,02/09/07,1700,16,f,1.5
2007,9,2,02/09/07,1300,14.2,m,1.5
2007,9,2,02/09/07,1200,13,m,1.5
2007,9,2,02/09/07,1300,12.2,f,1.5
2007,9,2,02/09/07,2100,10.8,m,1.5
2007,9,2,02/09/07,NA,9.4,f,1.5
2007,9,3,03/09/07,1800,15.8,m,1.5
2007,9,3,03/09/07,1000,14.2,m,1.5
2007,9,3,03/09/07,1500,17.5,f,1.5
2007,9,3,03/09/07,1600,14.6,m,1.5
2007,9,3,03/09/07,1600,17.2,m,1.5
2007,9,3,03/09/07,2000,16.5,m,1.5
2007,9,3,03/09/07,1800,13.5,m,1.5
2007,9,3,03/09/07,1700,12,f,1.5
2007,9,3,03/09/07,1700,14,m,1.5
2007,9,3,03/09/07,1450,17,m,1.5
2007,9,3,03/09/07,1850,21.5,f,1.5
2007,9,3,03/09/07,1800,14.5,m,1.5
2007,9,3,03/09/07,1200,13.8,m,1.5
2007,9,3,03/09/07,1000,12,m,1.5
2007,9,3,03/09/07,880,11.2,m,1.5
2007,9,3,03/09/07,1400,17,m,1.5
2007,9,3,03/09/07,1100,12.4,m,1.5
2007,9,3,03/09/07,1800,14.8,m,1.5
2007,9,3,03/09/07,1800,12.2,m,1.5
2007,9,3,03/09/07,1800,16,m,1.5
2007,9,3,03/09/07,1800,14,m,1.5
2007,9,3,03/09/07,1600,16,m,1.5
2007,9,3,03/09/07,1800,13.2,m,1.5
2007,9,3,03/09/07,1430,12.6,f,1.5
2007,9,3,03/09/07,1800,14,f,1.5
2007,9,3,03/09/07,1800,13.8,f,1.5
2007,9,3,03/09/07,1550,17,f,1.5
2007,9,3,03/09/07,1700,13.8,m,1.5
2007,9,3,03/09/07,2500,14.4,m,1.5
2007,9,3,03/09/07,1250,12.2,f,1.5
2007,9,3,03/09/07,1900,13.8,m,1.5
2007,9,3,03/09/07,1700,11,f,1.5
2007,9,3,03/09/07,500,10.6,f,1.5
2007,9,3,03/09/07,NA,14.5,f,1.5
2007,9,3,03/09/07,1500,9.2,f,1.5
2007,9,3,03/09/07,1000,12.6,m,1.5
2007,9,3,03/09/07,1600,10,m,1.5
2007,9,3,03/09/07,1500,11.6,f,1.5
2007,9,3,03/09/07,NA,12.6,m,1.5
2007,9,3,03/09/07,1800,12,m,1.5
2007,9,3,03/09/07,NA,11.5,m,1.5
2007,9,3,03/09/07,2000,12.5,f,1.5
2007,9,3,03/09/07,1500,12.2,m,1.5
2007,9,3,03/09/07,1700,12.8,m,1.5
2007,9,3,03/09/07,1700,10.6,m,1.5
2007,9,3,03/09/07,1900,11.2,m,1.5
2007,9,3,03/09/07,1500,14,m,1.5
2007,9,3,03/09/07,2100,13.8,m,1.5
2007,9,3,03/09/07,1000,14,m,1.5
2007,9,3,03/09/07,1600,9,m,1.5
2007,9,3,03/09/07,1500,15.7,f,1.5
2007,9,3,03/09/07,1400,13.8,m,1.5
2007,9,3,03/09/07,NA,9.2,f,1.5
2007,9,3,03/09/07,NA,15,m,1.5
2007,9,3,03/09/07,NA,10.4,f,1.5
2007,9,3,03/09/07,NA,6.9,f,1.5
2007,9,3,03/09/07,1600,10.6,f,1.5
2007,9,3,03/09/07,1800,15.4,f,1.5
2007,9,3,03/09/07,1800,12.8,f,1.5
2007,9,3,03/09/07,600,11.2,f,1.5
2007,9,3,03/09/07,1900,11,m,1.5
2007,9,3,03/09/07,1800,8.4,m,1.5
2007,9,3,03/09/07,NA,11.6,f,1.5
2007,9,3,03/09/07,NA,13,m,1.5
2007,9,3,03/09/07,1900,9,m,1.5
2007,9,4,04/09/07,600,13.6,f,1.5
2007,9,4,04/09/07,1700,17,m,1.5
2007,9,4,04/09/07,1450,16.5,m,1.5
2007,9,4,04/09/07,1500,15.5,f,1.5
2007,9,4,04/09/07,1600,15.5,m,1.5
2007,9,4,04/09/07,1360,15.5,m,1.5
2007,9,4,04/09/07,1800,14.5,m,1.5
2007,9,4,04/09/07,1800,12,m,1.5
2007,9,4,04/09/07,1900,16.5,m,1.5
2007,9,4,04/09/07,2100,12,f,1.5
2007,9,4,04/09/07,1700,15,m,1.5
2007,9,4,04/09/07,1450,17,m,1.5
2007,9,4,04/09/07,1450,13,m,1.5
2007,9,4,04/09/07,1650,19,m,1.5
2007,9,4,04/09/07,NA,16.2,f,1.5
2007,9,4,04/09/07,1900,15.6,m,1.5
2007,9,4,04/09/07,2000,17,f,1.5
2007,9,4,04/09/07,1600,15.8,m,1.5
2007,9,4,04/09/07,1300,15.4,m,1.5
2007,9,4,04/09/07,2100,15.8,m,1.5
2007,9,4,04/09/07,1500,12.8,m,1.5
2007,9,4,04/09/07,1430,14.8,f,1.5
2007,9,4,04/09/07,800,12.6,m,1.5
2007,9,4,04/09/07,1300,9.5,f,1.5
2007,9,4,04/09/07,1000,10.2,f,1.5
2007,9,4,04/09/07,1900,12.7,f,1.5
2007,9,4,04/09/07,1900,11.3,f,1.5
2007,9,4,04/09/07,1300,12.3,f,1.5
2007,9,4,04/09/07,1700,16,f,1.5
2007,9,4,04/09/07,1800,10.1,m,1.5
2007,9,4,04/09/07,1500,9.4,f,1.5
2007,9,4,04/09/07,2100,10.7,f,1.5
2007,9,4,04/09/07,1600,9,f,1.5
2007,9,4,04/09/07,1800,13.6,m,1.5
2007,9,4,04/09/07,1800,10,m,1.5
2007,9,4,04/09/07,900,14.2,m,1.5
2007,9,4,04/09/07,1800,11.4,m,1.5
2007,9,4,04/09/07,NA,14,m,1.5
2007,9,4,04/09/07,1500,11.8,m,1.5
2007,9,4,04/09/07,1700,11,f,1.5
2007,9,4,04/09/07,2100,13.4,m,1.5
2007,9,4,04/09/07,2000,15,m,1.5
2007,9,4,04/09/07,1800,13,m,1.5
2007,9,4,04/09/07,1800,12,m,1.5
2007,9,4,04/09/07,1600,14,m,1.5
2007,9,4,04/09/07,2200,9.7,m,1.5
2007,9,4,04/09/07,1800,10,f,1.5
2007,9,4,04/09/07,1500,10,m,1.5
2007,9,4,04/09/07,NA,14,f,1.5
2007,9,4,04/09/07,1800,14.5,m,1.5
2007,9,4,04/09/07,NA,10.5,f,1.5
2007,9,4,04/09/07,1800,17.3,f,1.5
2007,9,4,04/09/07,1600,11,f,1.5
2007,9,4,04/09/07,1800,8.8,m,1.5
2007,9,4,04/09/07,1900,15,m,1.5
2007,9,4,04/09/07,1780,16.4,f,1.5
2007,9,4,04/09/07,1900,14,m,1.5
2007,9,4,04/09/07,1950,15,m,1.5
2007,9,4,04/09/07,NA,13.2,f,1.5
2007,9,4,04/09/07,1900,13.8,f,1.5
2007,9,4,04/09/07,1800,13,f,1.5
2007,9,4,04/09/07,1200,13.2,f,1.5
2007,9,4,04/09/07,1900,11.8,f,1.5
2007,9,4,04/09/07,1800,11.2,m,1.5
2007,9,4,04/09/07,1800,9,m,1.5
2007,9,4,04/09/07,NA,9.2,m,1.5
2007,9,4,04/09/07,1800,11.8,m,1.5
2007,9,4,04/09/07,1800,10.8,f,1.5
2007,9,4,04/09/07,2100,10.8,f,1.5
2007,9,4,04/09/07,1200,12,f,1.5
2007,9,4,04/09/07,1250,13,m,1.5
2007,9,4,04/09/07,1250,12,m,1.5
2007,9,5,05/09/07,1550,15.6,f,1.5
2007,9,5,05/09/07,2100,15.8,f,1.5
2007,9,5,05/09/07,1470,13.2,f,1.5
2007,9,5,05/09/07,1700,18.8,f,1.5
2007,9,5,05/09/07,1500,14.2,f,1.5
2007,9,5,05/09/07,1350,19,m,1.5
2007,9,5,05/09/07,NA,17,f,1.5
2007,9,5,05/09/07,1600,17,m,1.5
2007,9,5,05/09/07,1800,18.5,m,1.5
2007,9,5,05/09/07,1450,16,f,1.5
2007,9,5,05/09/07,1450,15,m,1.5
2007,9,5,05/09/07,1850,16,m,1.5
2007,9,5,05/09/07,1850,14,m,1.5
2007,9,5,05/09/07,NA,14,m,1.5
2007,9,5,05/09/07,NA,13.5,m,1.5
2007,9,5,05/09/07,NA,14,m,1.5
2007,9,5,05/09/07,2000,16.5,f,1.5
2007,9,5,05/09/07,1600,15,f,1.5
2007,9,5,05/09/07,1450,18.2,m,1.5
2007,9,5,05/09/07,1900,12.5,f,1.5
2007,9,5,05/09/07,2000,17,f,1.5
2007,9,5,05/09/07,1600,17,f,1.5
2007,9,5,05/09/07,1600,8.8,m,1.5
2007,9,5,05/09/07,NA,13.6,f,1.5
2007,9,5,05/09/07,2150,14.5,m,1.5
2007,9,5,05/09/07,600,13.5,f,1.5
2007,9,5,05/09/07,850,11,m,1.5
2007,9,5,05/09/07,1200,8.9,m,1.5
2007,9,5,05/09/07,NA,14,f,1.5
2007,9,5,05/09/07,NA,9,m,1.5
2007,9,5,05/09/07,880,14.4,m,1.5
2007,9,5,05/09/07,1700,12,f,1.5
2007,9,5,05/09/07,1200,11.2,m,1.5
2007,9,5,05/09/07,NA,10,m,1.5
2007,9,5,05/09/07,1200,15,m,1.5
2007,9,5,05/09/07,1050,10,f,1.5
2007,9,5,05/09/07,1800,15.5,f,1.5
2007,9,5,05/09/07,1800,11,m,1.5
2007,9,5,05/09/07,1600,12,m,1.5
2007,9,5,05/09/07,1880,11,f,1.5
2007,9,5,05/09/07,1800,11.4,m,1.5
2007,9,5,05/09/07,2000,12,m,1.5
2007,9,5,05/09/07,NA,11.8,f,1.5
2007,9,5,05/09/07,1800,13.2,m,1.5
2007,9,5,05/09/07,1900,14,m,1.5
2007,9,5,05/09/07,1700,7,f,1.5
2007,9,5,05/09/07,1700,8.4,m,1.5
2007,9,7,07/09/07,2200,16,m,1.5
2007,9,7,07/09/07,2200,16.5,m,1.5
2007,9,7,07/09/07,2300,19,m,1.5
2007,9,7,07/09/07,1550,17.2,f,1.5
2007,9,10,10/09/07,1800,11.6,m,1.5
2007,9,14,14/09/07,2000,14,f,1.5
2007,9,14,14/09/07,1900,11,f,1.5
2007,9,15,15/09/07,1450,NA,m,1.5
2007,9,15,15/09/07,850,12,m,1.5
2007,9,15,15/09/07,2000,19,m,1.5
2007,9,15,15/09/07,1600,13,f,1.5
2008,9,1,01/09/08,1900,15,f,1.5
2008,9,1,01/09/08,650,13.6,f,1.5
2008,9,1,01/09/08,1400,14.8,m,1.5
2008,9,1,01/09/08,1400,10.2,m,1.5
2008,9,1,01/09/08,1650,14.2,m,1.5
2008,9,1,01/09/08,950,14.6,f,1.5
2008,9,1,01/09/08,1800,13.8,m,1.5
2008,9,1,01/09/08,1800,14.5,m,1.5
2008,9,1,01/09/08,1450,24,m,1.5
2008,9,1,01/09/08,1900,12.8,f,1.5
2008,9,1,01/09/08,1700,13,f,1.5
2008,9,1,01/09/08,1900,10.5,m,1.5
2008,9,1,01/09/08,2000,12.4,f,1.5
2008,9,1,01/09/08,1670,14.8,f,1.5
2008,9,1,01/09/08,NA,11.4,m,1.5
2008,9,1,01/09/08,1900,10.5,m,1.5
2008,9,1,01/09/08,1600,14,m,1.5
2008,9,1,01/09/08,1800,15,f,1.5
2008,9,1,01/09/08,1800,15.5,m,1.5
2008,9,1,01/09/08,1800,15.5,m,1.5
2008,9,1,01/09/08,NA,18,m,1.5
2008,9,1,01/09/08,1850,13.5,f,1.5
2008,9,1,01/09/08,1850,17,m,1.5
2008,9,1,01/09/08,1800,17,m,1.5
2008,9,1,01/09/08,2200,15,f,1.5
