year,month,day,date,temp_mean_lugano,temp_mean_comprovasco,temp_mean_simano,temp_max_lugano,temp_min_lugano
2000,3,12,12/03/00,9.7,11.6,-2.2,15.4,6.3
2000,3,13,13/03/00,10.2,8.8,-3.4,16.1,5.9
2000,3,14,14/03/00,10.6,9.7,-3.6,16.6,6.2
2000,3,15,15/03/00,11.3,8.9,-8.5,15.5,6.9
2000,3,16,16/03/00,12.3,10.3,-7.4,19.2,4.7
2000,3,17,17/03/00,14.5,12.2,-6.2,19.5,8.1
2000,3,18,18/03/00,13.6,12.1,-6.4,19.4,8.3
2000,3,19,19/03/00,10.9,9.2,-7.5,17.6,6.6
2000,3,20,20/03/00,8.3,6,-6.4,11.9,5.9
2000,3,21,21/03/00,8.7,6.9,-1.9,15.2,3.8
2000,3,22,22/03/00,9.7,8,-2.4,16.4,4.8
2000,3,23,23/03/00,9.7,8.8,-2.3,14.5,5.3
2000,3,24,24/03/00,8.9,8.3,-4.8,10.4,7.6
2000,3,25,25/03/00,10.4,9.4,-4.4,14.2,7.1
2000,3,26,26/03/00,7.8,4.2,-6,10,6.3
2000,3,27,27/03/00,7.5,6.4,-10,9.2,5
2000,3,28,28/03/00,7.6,5.8,-7.7,10.4,5
2000,3,29,29/03/00,6,3.3,-6.9,8.7,3.8
2000,3,30,30/03/00,7.5,5.8,-8.5,12.6,3
2000,3,31,31/03/00,8.3,6.5,-7.4,13.8,3.6
2000,4,1,01/04/00,9,7.3,-7.5,14,5.9
2000,4,2,02/04/00,8.2,4.8,-7.4,11.9,4.4
2000,4,3,03/04/00,7.3,4.3,-5.4,8,6.8
2000,4,4,04/04/00,7.9,5.8,-5.7,8.9,6.9
2000,4,5,05/04/00,11.1,9.4,-5.6,20.2,5.2
2000,4,6,06/04/00,11.8,11,-5.9,19.4,7.9
2000,4,7,07/04/00,10.4,7.5,-4.8,14.8,7.4
2000,4,8,08/04/00,10.6,9.1,-3.4,16.6,5
2000,4,9,09/04/00,9.6,7.9,-6.8,13.6,7.1
2000,4,10,10/04/00,9,6.8,-5.4,11.4,6.9
2000,4,11,11/04/00,9.4,7.5,-5.9,12,7.2
2000,4,12,12/04/00,10,6.3,-5.4,14.4,8.2
2000,4,13,13/04/00,9.8,7.1,-4.5,12.3,8.7
2000,4,14,14/04/00,10.6,8.9,-3.4,13.8,9
2000,4,15,15/04/00,9.8,6.6,-3.7,11.9,7.2
2000,4,16,16/04/00,9,6,-6.1,11.7,6.5
2000,4,17,17/04/00,7.8,5.1,-3.2,8.3,7
2000,4,18,18/04/00,8,6,-4.3,9.1,7.1
2000,4,19,19/04/00,13,11,-4.2,20.9,8
2000,4,20,20/04/00,14.8,13.4,0.4,20.6,11.3
2000,4,21,21/04/00,16.3,14.9,3.2,24.5,10.9
2000,4,22,22/04/00,16.5,14.6,2,23.6,11.8
2000,4,23,23/04/00,15.2,13.8,0.7,20.1,12.1
2000,4,24,24/04/00,13.4,11.8,-3.3,17.4,10.3
2000,4,25,25/04/00,14.7,12.8,0.4,21,8.8
2000,4,26,26/04/00,15.6,14.2,1.1,20.7,10.7
2000,4,27,27/04/00,15.8,13.8,0.7,20.6,12.4
2000,4,28,28/04/00,13.7,11.6,-0.5,14.9,12.5
2000,4,29,29/04/00,12.8,10.5,-0.9,14.3,11
2000,4,30,30/04/00,14.5,13.4,0.8,18.1,12.2
2000,5,1,01/05/00,15.8,15.3,2.8,23.7,11.1
2000,5,2,02/05/00,15.4,14.3,2.3,20.5,12.1
2000,5,3,03/05/00,15.4,14.9,1.8,20.7,11.9
2000,5,4,04/05/00,16.1,14.7,2,20.8,13.8
2000,5,5,05/05/00,15.3,13.1,1.5,18.9,12.5
2000,5,6,06/05/00,13.9,12,-0.4,15.8,12.7
2000,5,7,07/05/00,15,12.7,0.3,17.6,13
2000,5,8,08/05/00,15.4,13.4,1.8,17.7,13.4
2000,5,9,09/05/00,16.6,15.8,3.6,21.6,12
2000,5,10,10/05/00,17.5,15.3,3.3,21.1,14.8
2000,5,11,11/05/00,18.5,16.6,3.6,22.3,16.1
2000,5,12,12/05/00,17.5,15.1,2,20.7,15.5
2000,5,13,13/05/00,16.8,15.6,3.1,21.4,13.4
2000,5,14,14/05/00,18.7,16.9,4.2,23.3,15
2000,5,15,15/05/00,19.6,17.6,5.3,24.5,15.6
2000,5,16,16/05/00,20,18.2,6.1,25.1,15.1
2000,5,17,17/05/00,20.3,16.4,3.8,25.2,16.3
2000,5,18,18/05/00,17.4,13.9,1.2,19.8,15.1
2000,5,19,19/05/00,17.9,14.6,-0.6,22.9,11.8
2000,5,20,20/05/00,18.8,13.6,-2.2,23.7,14.8
2000,5,21,21/05/00,15.6,12.4,-0.9,17,14.5
2000,5,22,22/05/00,18.7,15.1,-0.9,24.6,12.6
2000,5,23,23/05/00,17.6,15,3,22.1,12.1
2000,5,24,24/05/00,17.4,14.5,2.7,19.7,14.8
2000,5,25,25/05/00,19,16,3.1,23.9,14.8
2000,5,26,26/05/00,18.1,14.8,3,21.5,16.2
2000,5,27,27/05/00,16.9,14.6,1.4,20.2,15
2000,5,28,28/05/00,16,13.4,1.3,17.9,15
2000,5,29,29/05/00,18.4,15.7,0.8,24,14.4
2000,5,30,30/05/00,16.1,12.2,-0.7,18,13.5
2000,5,31,31/05/00,19,16.2,1.4,26,14.3
2000,6,1,01/06/00,18.8,16.3,5.7,23.7,13.4
2000,6,2,02/06/00,20.7,18.9,9.6,24.3,17.8
2000,6,3,03/06/00,21.4,19.1,8.7,26.4,17
2000,6,4,04/06/00,22.2,18.7,7.4,27.7,18.9
2000,6,5,05/06/00,21.4,19.1,6,26.1,17.5
2000,6,6,06/06/00,20.8,17.1,4.2,25,18.2
2000,6,7,07/06/00,21.9,18.3,3.6,25.8,17.1
2000,6,8,08/06/00,18.8,14.8,4.2,23.4,15.8
2000,6,9,09/06/00,21,18.9,5.6,26.7,15.7
2000,6,10,10/06/00,21.9,18.6,5.7,27,18.4
2000,6,11,11/06/00,18.5,16.1,4.2,20.4,16.6
2000,6,12,12/06/00,20.2,18,7.6,24.7,16.8
2000,6,13,13/06/00,19.8,18,7.2,24.7,17.4
2000,6,14,14/06/00,20.4,17.4,6.8,25.7,15.8
2000,6,15,15/06/00,23.3,20.2,5.5,30.7,17.8
2000,6,16,16/06/00,24.8,20,4,29.8,18
2000,6,17,17/06/00,22.3,18.5,5.5,26.2,16
2000,6,18,18/06/00,21.3,18.1,7.4,24.6,18.1
2000,6,19,19/06/00,21.4,18.9,9.7,27.1,16.1
2000,6,20,20/06/00,22.4,19.6,9.6,28.7,16.3
2000,6,21,21/06/00,22.9,19.9,9.9,28.9,16.5
2000,6,22,22/06/00,23.2,20.7,8.7,27.6,17.9
2000,6,23,23/06/00,20.9,18.3,5.8,26,15.1
2000,6,24,24/06/00,18.7,15.2,3.2,23.3,13.5
2000,6,25,25/06/00,21.2,16.7,0.6,26.1,16.2
2000,6,26,26/06/00,19.6,16.2,2.8,24.3,15.2
2000,6,27,27/06/00,20.4,17,5.9,25.2,15.1
2000,6,28,28/06/00,20.4,17.8,4.9,24.9,17.6
2000,6,29,29/06/00,20.7,19.3,4.2,25.8,15.4
2000,6,30,30/06/00,21.3,17.9,5.6,25.5,17.1
2000,7,1,01/07/00,21.6,18.9,6.1,24.8,18.6
2000,7,2,02/07/00,23,21.4,7.9,27.6,19.4
2000,7,3,03/07/00,23.2,21.1,7.6,25.6,21.1
2000,7,4,04/07/00,21.4,18.4,6.8,25.8,16.9
2000,7,5,05/07/00,21.6,18.8,7,29,15.3
2000,7,6,06/07/00,22.8,20.2,9.4,28.1,17.1
2000,7,7,07/07/00,23.2,19.5,7.5,27,19.7
2000,7,8,08/07/00,23,19.7,3,28.7,17.9
2000,7,9,09/07/00,20.6,16.2,0.5,24.7,15
2000,7,10,10/07/00,17.8,13.8,1.7,20.3,16.4
2000,7,11,11/07/00,15.1,12.8,-1.5,21.4,11.2
2000,7,12,12/07/00,15.9,14.1,-1,23.2,10
2000,7,13,13/07/00,18.7,15.6,-0.6,22.9,12.9
2000,7,14,14/07/00,17.1,13.6,0.7,20.9,13.5
2000,7,15,15/07/00,19.1,15.4,-1.9,24.4,12.5
2000,7,16,16/07/00,18.6,15.2,-1.1,24.3,13.4
2000,7,17,17/07/00,18,14,1,22.1,13.6
2000,7,18,18/07/00,19.5,15.9,3.7,24.5,14.1
2000,7,19,19/07/00,21,17.8,4.2,25.5,15.8
2000,7,20,20/07/00,20.4,17.1,5.6,25.4,15.3
2000,7,21,21/07/00,21,18.2,6.2,25.2,16.5
2000,7,22,22/07/00,22,19.1,6.5,26.2,18.4
2000,7,23,23/07/00,20.3,17.8,6.2,22.4,18.8
2000,7,24,24/07/00,18.4,16.4,5.1,19.6,16.7
2000,7,25,25/07/00,19.7,17.6,4.6,24.4,15.1
2000,7,26,26/07/00,20.3,17.5,4.8,25.1,17.1
2000,7,27,27/07/00,21.1,18.4,6.9,27,15.8
2000,7,28,28/07/00,22.1,18.9,4.3,27.6,19
2000,7,29,29/07/00,21.7,18,2.7,27.2,17.3
2000,7,30,30/07/00,22.2,18.1,3.1,26.5,15.8
2000,7,31,31/07/00,21,17.6,6.4,26,15.9
2000,8,1,01/08/00,21.9,19.5,8.5,27,16.9
2000,8,2,02/08/00,21.3,19.2,7.2,27.2,18
2000,8,3,03/08/00,19.1,16.4,5.2,20.6,17.3
2000,8,4,04/08/00,16.9,15.3,2.5,18.4,14.9
2000,8,5,05/08/00,17.1,16,2.6,21.1,14.5
2000,8,6,06/08/00,17.8,16.5,2.1,22.3,15.1
2000,8,7,07/08/00,20.5,18.9,4.1,27,14.4
2000,8,8,08/08/00,20.6,17.8,6.4,26,15.3
2000,8,9,09/08/00,21.2,17,7,24.8,18.2
2000,8,10,10/08/00,21.8,18.5,8.6,26.6,17.6
2000,8,11,11/08/00,22.9,19.3,10.1,27.6,18.6
2000,8,12,12/08/00,23.3,20.5,9,27.4,20.2
2000,8,13,13/08/00,21.4,19.2,8.3,25.5,18.8
2000,8,14,14/08/00,22.7,20.1,10.1,28.5,17.6
2000,8,15,15/08/00,23.6,19.8,10.8,28.4,19.3
2000,8,16,16/08/00,24.1,20.8,9.7,29.2,20.4
2000,8,17,17/08/00,22.4,19.9,10.4,28.7,19
2000,8,18,18/08/00,22.8,20.3,9.3,28,17.8
2000,8,19,19/08/00,24.4,20.8,9.1,29.9,20.6
2000,8,20,20/08/00,24,21.3,9.1,29.3,20.1
2000,8,21,21/08/00,23.5,20.7,8.1,27.3,19.3
2000,8,22,22/08/00,23,19.2,8.2,28.4,18.5
2000,8,23,23/08/00,23.3,19.1,9.9,29.1,18.3
2000,8,24,24/08/00,23.5,19.6,11.6,29.2,18.8
2000,8,25,25/08/00,23.6,21.2,10.8,31.5,17.5
2000,8,26,26/08/00,23,19.3,11.9,28.6,17.6
2000,8,27,27/08/00,22.1,16.2,5.3,24.2,18.8
2000,8,28,28/08/00,21,17.1,4.3,25.9,16.1
2000,8,29,29/08/00,20.9,16.7,4.8,25.2,17.8
2000,8,30,30/08/00,18.2,15.3,3.9,20.9,16.2
2000,8,31,31/08/00,16.5,14.5,2.4,18.6,14.3
2000,9,1,01/09/00,18.6,16.5,4.5,24.8,12.8
2000,9,2,02/09/00,19.1,16.1,3.4,23.5,15.3
2000,9,3,03/09/00,19.9,15.7,1.1,24.6,15.3
2000,9,4,04/09/00,19.2,14.6,-0.6,25.1,15.1
2000,9,5,05/09/00,18.5,14.9,0.2,24,14.2
2000,9,6,06/09/00,17.6,14,3.8,22,13.2
2000,9,7,07/09/00,19.6,16.4,1.3,26.3,14.3
2000,9,8,08/09/00,17.9,13.6,6.4,22.8,12.7
2000,9,9,09/09/00,18,14.6,10.1,23.3,12.9
2000,9,10,10/09/00,18.9,16.1,10.6,23.9,14.4
2000,9,11,11/09/00,19.8,17.4,10.3,24.9,15.5
2000,9,12,12/09/00,20.1,17.4,7.8,24.8,16.5
2000,9,13,13/09/00,20,17,6.1,24.8,16.2
2000,9,14,14/09/00,19.8,17.4,7.5,24.6,15.9
2000,9,15,15/09/00,20.5,18.2,7.9,25,17
2000,9,16,16/09/00,18.9,16.3,4.6,22.9,13.9
2000,9,17,17/09/00,17.1,14.6,3.7,23.8,11.7
2000,9,18,18/09/00,15.7,13.3,3.4,17.8,14
2000,9,19,19/09/00,16.8,14.3,2.6,19.3,15.2
2000,9,20,20/09/00,19.9,15,3.9,23.4,15.3
2000,9,21,21/09/00,16,13.7,-1.7,21.8,12.2
2000,9,22,22/09/00,16.7,13.7,2.3,22.7,11.6
2000,9,23,23/09/00,16.6,13.5,4.8,21.4,11
2000,9,24,24/09/00,17.6,14.6,3.9,19.4,15.8
2000,9,25,25/09/00,17.6,15,6.5,20.9,15.5
2000,9,26,26/09/00,17.8,15.2,6.6,21.2,15.5
2000,9,27,27/09/00,17.3,15.9,5.6,21.6,14.6
2000,9,28,28/09/00,17.5,15.2,2.6,20.5,14.7
2000,9,29,29/09/00,17.7,14.5,1.7,19.6,15.9
2000,9,30,30/09/00,15.7,13.5,1.5,16.5,14.4
2000,10,1,01/10/00,13.5,11.7,0.3,15,11.8
2000,10,2,02/10/00,13.1,11.2,-1,16.6,11.6
2000,10,3,03/10/00,15.2,14,-0.1,18.5,12
2000,10,4,04/10/00,15.2,12.9,3.5,18.9,11.1
2000,10,5,05/10/00,16.6,14.3,3,19.6,14.5
2000,10,6,06/10/00,15.2,13.2,-2.8,19,12.5
2000,10,7,07/10/00,14.7,11.9,-7,17.7,12.4
2000,10,8,08/10/00,13.5,10.6,-0.8,18,10.9
2000,10,9,09/10/00,13.1,10.8,-2.1,18.2,8.6
2000,10,10,10/10/00,11.4,9.5,-2.9,12.2,10.7
2000,10,11,11/10/00,11.5,8.7,-2.4,13,10.1
2000,10,12,12/10/00,13.4,10.8,0,15.1,11.4
2000,10,13,13/10/00,15.6,13.2,2.5,16.9,13.8
2000,10,14,14/10/00,15.6,13.3,3.3,17.1,14.4
2000,10,15,15/10/00,14.5,12.6,2.2,15.6,12.5
2000,10,16,16/10/00,12.5,10.1,-2.2,14.2,11.2
2000,10,17,17/10/00,12.3,10.3,-1,14.7,11.1
2000,10,18,18/10/00,13,10.3,-0.5,16.4,10.4
2000,10,19,19/10/00,12.6,10.1,2.1,16,9.8
2000,10,20,20/10/00,13.5,11.4,-0.5,15.8,11
2000,10,21,21/10/00,13.2,11.6,0.8,14.7,10.6
2000,10,22,22/10/00,12.1,9.6,5.1,16,9.8
2000,10,23,23/10/00,11.8,9.4,2.5,17.5,8.6
2000,10,24,24/10/00,11.9,9,3.1,17.4,8.7
2000,10,25,25/10/00,12.2,9.9,0.7,15,9.8
2000,10,26,26/10/00,12.3,10,0,15.7,9.3
2000,10,27,27/10/00,11.9,10.9,0.2,15.7,8.6
2000,10,28,28/10/00,12.5,8.6,2.8,15.3,10
2000,10,29,29/10/00,12.1,8.8,-1,13,10.7
2000,10,30,30/10/00,12.3,9.7,-1.5,13.1,11.4
2000,10,31,31/10/00,12.8,10.2,-2.1,15.3,8.3
2000,11,1,01/11/00,9.3,6.2,-4.5,14.7,5.9
2000,11,2,02/11/00,9,5.6,-5.2,10.5,7.2
2000,11,3,03/11/00,8.6,5.7,-2.7,9.8,7.6
2000,11,4,04/11/00,10.1,6.3,-7.6,14.9,6.1
2000,11,5,05/11/00,8.3,5,-7.6,12.4,4.1
2000,11,6,06/11/00,6.8,2.5,-5.1,10.1,4.7
2000,11,7,07/11/00,8.5,2.7,-5.7,10.5,5.8
2000,11,8,08/11/00,8.5,3.8,-7,11.3,7.2
2000,11,9,09/11/00,6.7,4.1,-6.9,8.6,5.1
2000,11,10,10/11/00,7.5,3.6,-8.5,10.5,4.5
2000,11,11,11/11/00,5.9,2.1,-8.3,10.3,2.9
2000,11,12,12/11/00,6.2,2.6,-6.6,8,5.1
2000,11,13,13/11/00,6.9,3.3,-1.5,8.4,5.6
2000,11,14,14/11/00,9.9,6,-2.1,13.3,8
2000,11,15,15/11/00,10.2,6.9,-5.7,12.1,7.5
2000,11,16,16/11/00,7.9,5.2,-3.5,8.7,6.9
2000,11,17,17/11/00,7.6,5.1,-4.9,8.6,6.1
2000,11,18,18/11/00,8.5,4.1,-9.5,12,4.9
2000,11,19,19/11/00,6.2,3.2,-6.4,11,2.9
2000,11,20,20/11/00,5.9,2.6,-7.2,7.5,4.4
2000,11,21,21/11/00,6.4,3.4,-5.6,8.2,4.8
2000,11,22,22/11/00,7.9,5.5,-6.8,10.2,5.2
2000,11,23,23/11/00,7.4,3.8,-4.5,8.2,6.1
2000,11,24,24/11/00,6.9,3,-4.3,8.7,6.1
2000,11,25,25/11/00,6.8,4.4,-7.2,9,4.6
2000,11,26,26/11/00,5.6,3.8,-,9,3.1
2000,11,27,27/11/00,6.2,3.8,-,9.9,3
2000,11,28,28/11/00,6.3,5.2,-,9.9,3.6
2000,11,29,29/11/00,5.7,4.1,3.2,9.1,3.3
2000,11,30,30/11/00,6.2,4.3,1.5,9.9,3.8
2000,12,1,01/12/00,6.8,5.3,-1.9,9.7,3.3
2000,12,2,02/12/00,8,6,-3.1,8.6,7.3
2000,12,3,03/12/00,8.2,6.3,-3.4,8.8,7.2
2000,12,4,04/12/00,8.9,6.4,-3.8,9.8,7.7
2000,12,5,05/12/00,7.9,5.4,-4.4,10,6
2000,12,6,06/12/00,7.6,4.8,-4.5,8.3,6.1
2000,12,7,07/12/00,8,5.4,-3.8,8.4,7.6
2000,12,8,08/12/00,8.5,6,-2.4,9.2,8
2000,12,9,09/12/00,9.4,7,-3.3,10.1,8.7
2000,12,10,10/12/00,8.3,5.9,-4.6,9.8,5.9
2000,12,11,11/12/00,7.3,5.7,0.7,10.6,4.7
2000,12,12,12/12/00,7,5.3,2.3,8.9,4.9
2000,12,13,13/12/00,7.8,5.3,0.1,9.9,6.3
2000,12,14,14/12/00,7.7,4.3,-4.1,9.3,5.8
2000,12,15,15/12/00,8.2,5.9,-8.5,10.2,5.8
2000,12,16,16/12/00,5.9,3.3,-10.6,11.7,2.7
2000,12,17,17/12/00,3.6,0.9,-9,7.5,1.3
2000,12,18,18/12/00,3.1,1.5,-7,7.7,0.4
2000,12,19,19/12/00,3.5,2,-3.3,7.4,0.7
2000,12,20,20/12/00,4.2,1.6,-1.2,6.1,1.8
2000,12,21,21/12/00,4.8,1.9,-2.7,5.6,3.8
2000,12,22,22/12/00,2.8,-0.3,-5,6.2,0.4
2000,12,23,23/12/00,1.4,-2,-4.8,4.6,-1.1
2000,12,24,24/12/00,0.1,-1.9,-8.4,2.2,-2
2000,12,25,25/12/00,1.2,-0.5,-7.3,2.5,0.3
2000,12,26,26/12/00,3.6,1.6,-7,5.4,1.9
2000,12,27,27/12/00,3.9,2,-7.9,5.2,3
2000,12,28,28/12/00,4.9,4.4,-8.1,8.3,2.5
2000,12,29,29/12/00,3,0.5,-10.6,5.5,0.7
2000,12,30,30/12/00,3.7,-1,-13.7,6.8,-0.2
2000,12,31,31/12/00,4,-0.6,-10.3,7.8,-0.3
2001,1,1,01/01/01,1,-2.2,-3.7,4.1,-1.3
2001,1,2,02/01/01,0.9,-1,-6.6,2.1,-0.3
2001,1,3,03/01/01,2,-0.2,-7.7,4.6,0.4
2001,1,4,04/01/01,1.9,-0.5,-8.2,3.2,0.8
2001,1,5,05/01/01,2.6,0.1,-7.4,4.6,-0.3
2001,1,6,06/01/01,4,1.2,-3.6,4.9,3.1
2001,1,7,07/01/01,5.4,2.3,-3.8,6.1,4.4
2001,1,8,08/01/01,6.8,5,-8,10.6,5.5
2001,1,9,09/01/01,7.6,3.2,-10.9,11.2,4.1
2001,1,10,10/01/01,5.5,2.3,-8.6,7,4.2
2001,1,11,11/01/01,5.3,3.2,-4.9,6.4,2.8
2001,1,12,12/01/01,6.5,4.1,-3.6,7.3,5.4
2001,1,13,13/01/01,4.8,2.1,-6.7,6.9,3.2
2001,1,14,14/01/01,1.8,-0.2,-8.7,3.4,1.1
2001,1,15,15/01/01,0.8,-2.4,-8.6,2.3,-0.8
2001,1,16,16/01/01,-0.1,-3.5,-10.5,3.4,-2.3
2001,1,17,17/01/01,-0.3,-3.2,-10.7,2.1,-2.1
2001,1,18,18/01/01,1.3,-1.5,-10.9,2.6,-0.1
2001,1,19,19/01/01,2.9,-0.1,-10.7,5.1,1.4
2001,1,20,20/01/01,3.4,0.9,-9.2,6.2,1
2001,1,21,21/01/01,2.6,0.5,-7.7,6.4,0.1
2001,1,22,22/01/01,3.8,1.1,-8.6,7,1.1
2001,1,23,23/01/01,4.5,1.4,-6.7,6.1,3.2
2001,1,24,24/01/01,3.8,1.3,-5.5,5.2,1.6
2001,1,25,25/01/01,4.6,1.8,-5.2,5.9,2.7
2001,1,26,26/01/01,5.8,3.3,-7.5,6.9,5
2001,1,27,27/01/01,5.2,1.9,-10.4,7.4,2.5
2001,1,28,28/01/01,3.5,0.3,-10.7,6.7,0.3
2001,1,29,29/01/01,4.2,2.9,-6.3,7.9,1.5
2001,1,30,30/01/01,6.1,5,-10.5,11.4,1.5
2001,1,31,31/01/01,4.9,3,-12.3,11.6,0.6
2001,2,1,01/02/01,5.3,1.6,-16.9,7.8,3.5
2001,2,2,02/02/01,3.2,1.3,-13.2,7,0.2
2001,2,3,03/02/01,2.8,1.4,-7.8,6.8,-0.8
2001,2,4,04/02/01,3.8,2.7,-4.5,7.3,0.3
2001,2,5,05/02/01,4.8,2.9,-6,7.3,3.2
2001,2,6,06/02/01,5.6,3.4,-5.3,7.5,2.9
2001,2,7,07/02/01,6.7,4.5,-4.2,7.5,6.1
2001,2,8,08/02/01,6.2,3.2,-5.3,7.9,4.6
2001,2,9,09/02/01,6,2.2,-6.1,7.2,4.8
2001,2,10,10/02/01,6.5,3.7,-6.9,10.4,3.9
2001,2,11,11/02/01,5.9,3.5,-0.3,10.8,2.4
2001,2,12,12/02/01,6.2,5.1,2.7,9.6,3.1
2001,2,13,13/02/01,7.2,7.3,-1.4,12,4.5
2001,2,14,14/02/01,8.3,5.8,-3.2,13.3,5.3
2001,2,15,15/02/01,6.6,4.6,-0.3,11.5,3.4
2001,2,16,16/02/01,6.5,5.6,-1.2,12.5,3
2001,2,17,17/02/01,6.6,6.8,-7.2,11.3,3.2
2001,2,18,18/02/01,6.9,6.2,-5,15.7,3
2001,2,19,19/02/01,8.8,9.2,-4.2,13,5
2001,2,20,20/02/01,11.5,9.1,-8.1,16.9,3.9
2001,2,21,21/02/01,7.9,8.5,-4.8,14.5,3.7
2001,2,22,22/02/01,14.2,10.8,-5.9,19.6,8.2
2001,2,23,23/02/01,11.5,9.8,-7.5,17.8,6.4
2001,2,24,24/02/01,7.6,4.4,-13.8,10.8,3.5
2001,2,25,25/02/01,3.5,0.9,-15.9,5.4,1.1
2001,2,26,26/02/01,4.1,0.1,-17.6,7.4,0.4
2001,2,27,27/02/01,1,-1.2,-15.4,3.2,-1
2001,2,28,28/02/01,1.1,-1.4,-13.4,1.9,0.4
2001,3,1,01/03/01,2.8,-0.7,-12.3,5.7,0.7
2001,3,2,02/03/01,1.7,-0.1,-12.7,5.2,-0.5
2001,3,3,03/03/01,3.6,1.4,-5.4,5.9,1.2
2001,3,4,04/03/01,5.6,2.5,-4.1,6.4,4.7
2001,3,5,05/03/01,8,7.1,-5,13.8,5.1
2001,3,6,06/03/01,8.5,6.3,-3.8,10.8,6.8
2001,3,7,07/03/01,7.7,6.7,0.1,8.8,6.9
2001,3,8,08/03/01,5.3,3,-4.4,6.9,3.4
2001,3,9,09/03/01,6.5,4.4,-5.4,9.2,3.7
2001,3,10,10/03/01,8.5,6.3,-4.4,11,6.4
2001,3,11,11/03/01,8.4,6.7,-2.5,13,4.4
2001,3,12,12/03/01,7.7,6.3,-2.4,9.4,6.3
2001,3,13,13/03/01,10.9,8,-6.3,17.7,6.7
2001,3,14,14/03/01,10.7,8.4,-6.4,17.7,4.8
2001,3,15,15/03/01,10,8.9,-2.9,15.5,5.2
2001,3,16,16/03/01,8.9,8.2,-3.3,12.6,6.4
2001,3,17,17/03/01,8.2,6.2,-4.5,9.5,6.4
2001,3,18,18/03/01,8.9,8,-4.3,13.3,4.6
2001,3,19,19/03/01,11.8,10.3,-5.4,17.6,8.8
2001,3,20,20/03/01,11.8,9.6,-3.6,16.8,6.8
2001,3,21,21/03/01,11.4,8.4,-1.7,13.6,9.3
2001,3,22,22/03/01,14,11.2,-2.6,21.1,10
2001,3,23,23/03/01,13.1,11.8,1.4,19.1,8.3
2001,3,24,24/03/01,12.5,11.5,1,16.2,8.6
2001,3,25,25/03/01,11.8,9.9,-2.8,13.9,9.5
2001,3,26,26/03/01,10.4,10.3,-5,15.3,7.8
2001,3,27,27/03/01,11.3,9.5,-,17.2,6.4
2001,3,28,28/03/01,9.1,6.7,-,10.5,8.2
2001,3,29,29/03/01,7.8,5.5,-5.7,9.7,4.9
2001,3,30,30/03/01,11.4,8,-8.1,14.8,5.4
2001,3,31,31/03/01,12,9.2,-2.3,17.6,6.8
2001,4,1,01/04/01,12,8.9,0.2,16.5,8.7
2001,4,2,02/04/01,12,10.6,2.3,16.4,9.4
2001,4,3,03/04/01,12.1,10.7,0.9,16.7,7.6
2001,4,4,04/04/01,10.6,8.5,-3.8,12.2,8.3
2001,4,5,05/04/01,12,8.7,-8.6,15.9,7.7
2001,4,6,06/04/01,11.9,10.5,-3.3,17,6.2
2001,4,7,07/04/01,9.2,6.7,-5.5,12.7,6.1
2001,4,8,08/04/01,12,8.7,-7.2,18.4,4.4
2001,4,9,09/04/01,14.2,10.8,-5.9,19.6,8.1
2001,4,10,10/04/01,11.3,9.7,-3.6,15.3,8.1
2001,4,11,11/04/01,12.6,11.6,-7,16.2,8.3
2001,4,12,12/04/01,16.1,12.4,-6.3,20.4,13.4
2001,4,13,13/04/01,13.3,8.9,-9.8,17.6,8.9
2001,4,14,14/04/01,8.9,4.6,-13.3,12.6,4.7
2001,4,15,15/04/01,8.4,6.4,-7.3,12.9,3.1
2001,4,16,16/04/01,10,8.3,-7.5,14,7.3
2001,4,17,17/04/01,12.6,8.4,-8.8,17.6,8
2001,4,18,18/04/01,9.3,7.8,-7.2,12.6,7.3
2001,4,19,19/04/01,8.2,6.4,-6.8,12.7,5.9
2001,4,20,20/04/01,9,6,-11.3,12,5.6
2001,4,21,21/04/01,9.9,7.1,-12,13.8,5.6
2001,4,22,22/04/01,9.9,7.9,-9.2,16.4,5.9
2001,4,23,23/04/01,9.2,6.9,-6.2,12.9,4.8
2001,4,24,24/04/01,12.1,11.4,-2.5,18,5.5
2001,4,25,25/04/01,10.6,8.6,-2.5,11.4,9.6
2001,4,26,26/04/01,13.5,9.8,-4.8,20.9,7.2
2001,4,27,27/04/01,11.1,8.7,-3.1,14.5,8.1
2001,4,28,28/04/01,13.7,11.9,-0.4,20.4,8
2001,4,29,29/04/01,14,10.5,-1.3,17.4,11.4
2001,4,30,30/04/01,12.6,10,-0.9,14.5,11.5
2001,5,1,01/05/01,14.4,12.7,0.6,18.9,10.1
2001,5,2,02/05/01,15.9,13,1.2,20.3,12.7
2001,5,3,03/05/01,14.4,11.5,-0.3,18.2,12.7
2001,5,4,04/05/01,12.6,10.6,-0.6,15.3,11.4
2001,5,5,05/05/01,13.4,11.2,0.3,17.5,11.2
2001,5,6,06/05/01,15,14.9,0.7,19,11.3
2001,5,7,07/05/01,15.8,15.1,2.4,20.9,12.1
2001,5,8,08/05/01,16.9,15.8,2.8,23,13.5
2001,5,9,09/05/01,16.1,13.6,1.5,20.1,13.8
2001,5,10,10/05/01,16.3,15.6,2.4,21.5,12.7
2001,5,11,11/05/01,17.1,15.5,2.1,21.8,13.8
2001,5,12,12/05/01,18,16.2,3.3,24.6,12.6
2001,5,13,13/05/01,18.1,15.5,3.6,21.9,14.2
